,MAE,MSE,likelihood,model
0,1.2066547870635986,2.3954124450683594,-371.1432493330124,LR+2
1,1.1517343521118164,2.3119845390319824,-369.34564208984375,Adaptive+2
2,1.0478715896606445,2.007429599761963,-351.77337646484375,LocalAdaptive+2
