,MAE,MSE,likelihood,model
0,1.5168954133987427,3.886437177658081,-419.5369884728505,LR+2
1,1.2913299798965454,3.3443679809570312,-414.29644775390625,Adaptive+2
2,1.0644325017929077,2.9045519828796387,-321.298095703125,LocalAdaptive+2
