,MAE,MSE,likelihood,model
0,9.143576622009277,175.4921875,-800.5471592654899,LR+6
1,4.913290023803711,48.07840347290039,-4027.2001953125,Adaptive+6
2,222.4735107421875,255582.984375,-1411.58251953125,LocalAdaptive+6
