,MAE,MSE,likelihood,model
0,2.259598731994629,9.338871955871582,-507.2062548007777,LR+2
1,2.24965763092041,8.595355033874512,-693.0187377929688,Adaptive+2
2,2.231778144836426,9.076286315917969,-482.07342529296875,LocalAdaptive+2
