,MAE,MSE,likelihood,model
0,0.8940437436103821,1.2258996963500977,-304.15521179501667,LR+2
1,0.6928324699401855,0.8507629632949829,-289.67681884765625,Adaptive+2
2,0.518747091293335,0.5417501330375671,-208.33642578125,LocalAdaptive+2
