,MAE,MSE,likelihood,model
0,1.2520132064819336,2.507822036743164,-375.7291758848379,LR+2
1,1.3532055616378784,2.7907183170318604,-397.022216796875,Adaptive+2
2,1.0083818435668945,1.938284158706665,-348.9855651855469,LocalAdaptive+2
