,MAE,MSE,likelihood,model
0,2.2168121337890625,9.22976303100586,-506.0310457346173,LR+3
1,2.3837268352508545,9.729735374450684,-839.6932983398438,Adaptive+3
2,2.221467971801758,8.99959945678711,-485.4355773925781,LocalAdaptive+3
