,MAE,MSE,likelihood,model
0,1.1664656400680542,2.164344072341919,-360.99944615335323,LR+2
1,0.90065598487854,1.2135138511657715,-313.8833923339844,Adaptive+2
2,0.763164222240448,0.9019988179206848,-297.0951843261719,LocalAdaptive+2
