,MAE,MSE,likelihood,model
0,1.4332455396652222,3.7228686809539795,-415.2371580619485,LR+1
1,1.3871057033538818,3.2104711532592773,-406.014892578125,Adaptive+1
2,1.8040592670440674,6.867242336273193,-382.86614990234375,LocalAdaptive+1
