,MAE,MSE,likelihood,model
0,1.1932103633880615,3.0345828533172607,-394.79510266812787,LR+3
1,1.397802472114563,4.373825550079346,-487.4806213378906,Adaptive+3
2,1.143511176109314,3.0742228031158447,-364.39990234375,LocalAdaptive+3
