,MAE,MSE,likelihood,model
0,0.6517868638038635,0.6156473755836487,-235.27961099649457,LR+3
1,0.5843114852905273,0.5768014788627625,-262.48919677734375,Adaptive+3
2,0.35030966997146606,0.29299992322921753,-129.1471710205078,LocalAdaptive+3
