,MAE,MSE,likelihood,model
0,1.8171305656433105,5.870784759521484,-460.78654071720854,LR+1
1,1.7886658906936646,5.993153095245361,-521.63818359375,Adaptive+1
2,1.845028042793274,8.023360252380371,-422.4979553222656,LocalAdaptive+1
