,MAE,MSE,likelihood,model
0,2.160146951675415,8.794568061828613,-501.20113099175035,LR+4
1,2.5522043704986572,10.162074089050293,-968.9813842773438,Adaptive+4
2,1.2248799800872803,4.128210544586182,-335.97528076171875,LocalAdaptive+4
