,MAE,MSE,likelihood,model
0,0.664309561252594,0.8177130222320557,-263.66332222453457,LR+3
1,0.7971870303153992,0.9008916616439819,-292.3156433105469,Adaptive+3
2,0.5448356866836548,0.5862793326377869,-319.5194091796875,LocalAdaptive+3
