,MAE,MSE,likelihood,model
0,2.9618418216705322,15.797165870666504,-559.7707593345139,LR+4
1,3.0323026180267334,17.094253540039062,-1445.5233154296875,Adaptive+4
2,2.7175748348236084,15.163779258728027,-531.2022705078125,LocalAdaptive+4
