,MAE,MSE,likelihood,model
0,3.543158531188965,20.957857131958008,-588.0390651801864,LR+5
1,1.5745028257369995,4.144048690795898,-534.0194091796875,Adaptive+5
2,1.2181283235549927,3.4109296798706055,-398.65777587890625,LocalAdaptive+5
