,MAE,MSE,likelihood,model
0,2.2650492191314697,9.025971412658691,-503.79832301721297,LR+2
1,2.2607247829437256,8.988807678222656,-676.2777099609375,Adaptive+2
2,2.1993002891540527,8.644784927368164,-488.6712951660156,LocalAdaptive+2
