,MAE,MSE,likelihood,model
0,0.9998138546943665,1.6139715909957886,-331.6575013807644,LR+3
1,1.2685128450393677,2.391979694366455,-382.2587890625,Adaptive+3
2,0.8956085443496704,1.2687153816223145,-330.6409912109375,LocalAdaptive+3
