,MAE,MSE,likelihood,model
0,0.7922693490982056,0.8963794112205505,-272.8485542176848,LR+2
1,0.4328569173812866,0.3712768256664276,-276.79534912109375,Adaptive+2
2,0.26221033930778503,0.20266219973564148,-65.85580444335938,LocalAdaptive+2
