,MAE,MSE,likelihood,model
0,1.0772510766983032,1.6764200925827026,-167.72688572798413,LR+2
1,1.2510849237442017,2.6613717079162598,-194.82095336914062,Adaptive+2
2,0.5122202038764954,0.4607093334197998,-102.60797119140625,LocalAdaptive+2
