,MAE,MSE,likelihood,model
0,1.6664602756500244,4.556136608123779,-217.71760332321463,LR+2
1,0.9516223073005676,1.466030240058899,-161.7872314453125,Adaptive+2
2,0.46201395988464355,0.42378535866737366,-120.58842468261719,LocalAdaptive+2
