,MAE,MSE,likelihood,model
0,1.510371208190918,3.4898629188537598,-204.38697699915312,LR+2
1,1.5528929233551025,4.904573917388916,-254.19752502441406,Adaptive+2
2,1.0406734943389893,2.638472080230713,-150.8875274658203,LocalAdaptive+2
