,MAE,MSE,likelihood,model
0,0.7936050295829773,1.3181780576705933,-155.70638113941882,LR+2
1,0.8687990307807922,1.5172146558761597,-163.24908447265625,Adaptive+2
2,0.31351539492607117,0.4494551718235016,-13.76748275756836,LocalAdaptive+2
