,MAE,MSE,likelihood,model
0,0.7086042165756226,0.7805385589599609,-129.50529645289708,LR+2
1,0.8217007517814636,0.9353002309799194,-154.25228881835938,Adaptive+2
2,0.24331070482730865,0.16266344487667084,-17.116111755371094,LocalAdaptive+2
