,MAE,MSE,likelihood,model
0,2.3880045413970947,10.766657829284668,-260.71655882654204,LR+2
1,2.96846079826355,14.406737327575684,-493.162353515625,Adaptive+2
2,2.240349054336548,10.482295989990234,-246.05001831054688,LocalAdaptive+2
