,MAE,MSE,likelihood,model
0,1.3705313205718994,3.293407678604126,-201.48999188298941,LR+2
1,1.3976504802703857,3.38897705078125,-214.4356231689453,Adaptive+2
2,1.1801010370254517,2.951366662979126,-184.52593994140625,LocalAdaptive+2
