,MAE,MSE,likelihood,model
0,1.3301572799682617,3.4128949642181396,-203.2718970546477,LR+2
1,1.1892951726913452,3.0722992420196533,-205.13433837890625,Adaptive+2
2,1.0493683815002441,2.9750845432281494,-140.89572143554688,LocalAdaptive+2
