,MAE,MSE,likelihood,model
0,1.425881028175354,5.101051330566406,-223.36618640716702,LR+2
1,1.3650833368301392,5.586329460144043,-272.92205810546875,Adaptive+2
2,1.2069792747497559,4.7681121826171875,-152.51727294921875,LocalAdaptive+2
