,MAE,MSE,likelihood,model
0,1.7018970251083374,4.387906074523926,-215.8364580024169,LR+2
1,1.3782553672790527,3.3651797771453857,-214.8683319091797,Adaptive+2
2,0.9866577982902527,2.1841700077056885,-166.37936401367188,LocalAdaptive+2
