,MAE,MSE,likelihood,model
0,1.1521896123886108,2.4070894718170166,-185.81476801844212,LR+2
1,1.384274959564209,3.0443947315216064,-205.29275512695312,Adaptive+2
2,1.0840561389923096,2.289750337600708,-183.34432983398438,LocalAdaptive+2
