,MAE,MSE,likelihood,model
0,1.7368930578231812,6.600780010223389,-236.2532447357691,LR+2
1,1.6831227540969849,6.4562578201293945,-275.9531555175781,Adaptive+2
2,1.3531222343444824,5.9307098388671875,-148.29513549804688,LocalAdaptive+2
