,MAE,MSE,likelihood,model
0,1.0435978174209595,1.798343539237976,-171.2371516538161,LR+2
1,1.163535237312317,2.040687084197998,-178.00296020507812,Adaptive+2
2,0.8237471580505371,1.1520917415618896,-159.66494750976562,LocalAdaptive+2
